ordinal,counter,f1_picture_top_line,f1_bottom_line,f1_hs_partial_line,f1_last_recorded_line,f1_method,f1_note,f1_direct_bottom_candidate,f2_picture_top_line,f2_bottom_line,f2_hs_partial_line,f2_last_recorded_line,f2_method,f2_note,f2_direct_bottom_candidate,applied_d1,applied_d2
33,204,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.755,1.331,1.347/L260=1.191,1.371,3.171/L261=6.005,3.710,3.857/L262=0.608,1.843,1.648; peak=L261 margin=2.834; split fraction/run=0.336/27; outer edges=7/630; body=7.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.862,1.442,1.430/L523=3.055,3.442,4.539/L524=7.158,1.987,1.619/L525=0.737,1.849,1.600; peak=L524 margin=2.619; split fraction/run=0.650/61; outer edges=6/616; body=7.0+/-2.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
34,205,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.766,1.284,1.589/L260=1.196,1.112,3.760/L261=6.351,3.510,3.760/L262=0.619,1.745,1.828; peak=L261 margin=2.591; split fraction/run=0.416/54; outer edges=7/629; body=7.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.892,1.491,1.308/L523=3.041,3.411,4.954/L524=6.907,1.702,1.844/L525=0.669,1.858,1.718; peak=L524 margin=1.953; split fraction/run=0.706/60; outer edges=8/616; body=7.0+/-2.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
35,206,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.810,1.564,1.384/L260=1.155,1.277,3.308/L261=5.927,3.590,3.922/L262=0.675,1.826,1.470; peak=L261 margin=2.620; split fraction/run=0.379/26; outer edges=7/631; body=7.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.974,1.498,1.612/L523=3.679,3.606,4.919/L524=7.615,2.235,2.077/L525=0.727,2.066,1.667; peak=L524 margin=2.696; split fraction/run=0.673/66; outer edges=6/615; body=7.0+/-2.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
36,207,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.810,1.216,1.736/L260=1.062,1.160,4.628/L261=6.053,3.531,4.557/L262=0.521,2.060,1.592; peak=L261 margin=1.425; split fraction/run=0.430/49; outer edges=7/618; body=8.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.908,1.335,1.546/L523=3.068,3.480,4.590/L524=7.215,1.596,1.533/L525=0.631,1.669,1.726; peak=L524 margin=2.625; split fraction/run=0.720/64; outer edges=5/617; body=8.0+/-2.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
37,208,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.695,1.453,1.565/L260=1.127,1.325,4.188/L261=6.200,3.233,4.167/L262=0.649,1.845,1.693; peak=L261 margin=2.011; split fraction/run=0.481/57; outer edges=5/605; body=7.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.018,1.388,1.482/L523=3.124,3.680,4.803/L524=7.131,2.190,1.899/L525=0.711,2.109,1.702; peak=L524 margin=2.328; split fraction/run=0.692/61; outer edges=7/604; body=7.0+/-2.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
38,209,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.703,1.443,1.680/L260=0.919,1.377,4.344/L261=5.769,3.573,4.296/L262=0.649,1.694,1.939; peak=L261 margin=1.425; split fraction/run=0.430/39; outer edges=7/630; body=7.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.839,1.431,1.339/L523=3.229,3.290,4.655/L524=7.417,1.749,1.576/L525=0.683,1.748,1.664; peak=L524 margin=2.762; split fraction/run=0.678/39; outer edges=6/603; body=7.0+/-2.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
39,210,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.781,1.380,1.508/L260=1.454,1.570,3.897/L261=5.973,3.387,3.759/L262=0.621,1.924,1.631; peak=L261 margin=2.076; split fraction/run=0.439/48; outer edges=5/601; body=7.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.958,1.311,1.540/L523=3.378,3.388,4.898/L524=5.803,1.762,1.706/L525=0.688,1.964,1.743; peak=L524 margin=0.905; split fraction/run=0.720/61; outer edges=6/603; body=7.0+/-2.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
40,211,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.854,1.388,1.491/L260=1.246,1.247,3.949/L261=6.134,3.239,4.455/L262=0.754,1.815,1.872; peak=L261 margin=2.184; split fraction/run=0.397/49; outer edges=5/600; body=7.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.991,1.480,1.438/L523=3.287,3.280,4.849/L524=6.040,1.821,2.129/L525=0.817,1.952,1.538; peak=L524 margin=1.191; split fraction/run=0.715/65; outer edges=6/613; body=7.0+/-2.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
41,212,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.723,1.400,1.596/L260=1.285,1.178,4.058/L261=6.199,3.119,3.927/L262=0.555,1.805,1.636; peak=L261 margin=2.142; split fraction/run=0.467/51; outer edges=5/627; body=7.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,cv_inspected,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.960,1.553,1.618/L523=3.397,3.699,5.051/L524=5.693,1.788,1.858/L525=0.805,1.799,1.651; peak=L524 margin=0.642; split fraction/run=0.715/60; outer edges=6/604; body=7.0+/-2.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525; row Y(mean/std) L285=1.380/0.485 L286=122.330/29.100 L287=120.147/26.836 L522=92.925/38.412 L523=94.112/48.673 L525=74.108/53.732",522,0,0
42,213,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.794,1.360,1.495/L260=1.131,1.166,3.720/L261=5.931,3.239,3.992/L262=0.626,1.748,1.684; peak=L261 margin=2.211; split fraction/run=0.397/27; outer edges=8/602; body=7.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,cv_inspected,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.762,1.453,1.677/L523=3.184,3.674,5.468/L524=5.959,2.108,1.980/L525=0.668,2.166,1.849; peak=L524 margin=0.491; split fraction/run=0.752/61; outer edges=5/615; body=7.0+/-2.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525; row Y(mean/std) L285=1.373/0.484 L286=125.005/27.941 L287=123.208/27.825 L522=92.166/39.517 L523=95.517/47.508 L525=71.811/54.946",522,0,0
43,214,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.946,1.187,1.680/L260=1.180,1.230,4.136/L261=6.091,3.498,3.948/L262=0.598,1.744,2.193; peak=L261 margin=1.955; split fraction/run=0.449/69; outer edges=6/603; body=7.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.042,1.315,1.541/L523=3.247,3.733,4.466/L524=7.167,2.047,1.793/L525=0.829,1.946,1.719; peak=L524 margin=2.701; split fraction/run=0.706/63; outer edges=6/602; body=7.0+/-2.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
44,215,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.785,1.185,1.569/L260=1.200,1.228,3.076/L261=5.984,3.435,3.710/L262=0.694,1.901,1.440; peak=L261 margin=2.908; split fraction/run=0.364/39; outer edges=6/630; body=7.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.909,1.469,1.582/L523=2.888,3.826,4.830/L524=6.390,2.249,2.229/L525=0.613,1.997,1.582; peak=L524 margin=1.560; split fraction/run=0.664/63; outer edges=6/605; body=7.0+/-2.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
45,216,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.822,1.275,1.270/L260=1.321,1.348,2.923/L261=6.099,3.433,3.561/L262=0.598,1.837,1.406; peak=L261 margin=3.176; split fraction/run=0.374/49; outer edges=6/602; body=7.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.973,1.447,1.555/L523=3.151,3.393,4.780/L524=6.772,1.802,1.951/L525=0.689,1.684,1.705; peak=L524 margin=1.992; split fraction/run=0.678/64; outer edges=6/603; body=7.0+/-2.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
46,217,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.682,1.277,1.786/L260=1.261,1.141,4.601/L261=5.871,3.260,4.705/L262=0.562,1.761,1.687; peak=L261 margin=1.270; split fraction/run=0.388/38; outer edges=6/615; body=7.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.892,1.359,1.456/L523=2.665,3.882,4.758/L524=6.575,1.664,1.922/L525=0.529,1.766,2.073; peak=L524 margin=1.817; split fraction/run=0.695/61; outer edges=7/604; body=7.0+/-2.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
47,218,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.690,1.183,1.356/L260=1.138,1.546,2.172/L261=6.200,3.547,3.666/L262=0.477,1.837,1.640; peak=L261 margin=4.029; split fraction/run=0.322/26; outer edges=5/651; body=8.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.737,1.238,1.465/L523=1.689,3.571,4.643/L524=7.128,1.706,1.807/L525=0.597,1.837,1.563; peak=L524 margin=2.485; split fraction/run=0.692/67; outer edges=6/602; body=7.0+/-2.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
48,219,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.650,1.201,1.516/L260=1.120,1.237,2.917/L261=6.406,3.892,4.280/L262=0.630,1.355,2.277; peak=L261 margin=3.489; split fraction/run=0.290/25; outer edges=6/653; body=7.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.659,1.236,1.621/L523=1.103,4.025,4.817/L524=7.587,3.198,1.847/L525=0.745,2.121,1.974; peak=L524 margin=2.771; split fraction/run=0.706/65; outer edges=6/611; body=7.0+/-2.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
49,220,23,260,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.245,0.466,0.851/L260=1.190,0.623,0.777/L261=10.885,3.379,4.635/L262=0.534,0.819,1.223; peak=L261 margin=9.640; split fraction/run=0.121/10; outer edges=7/714; body=7.0+/-2.0/714.0+/-2.0; switch onset=L261; last complete picture=L260; band bottom=L262",260,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.252,0.729,0.947/L523=1.205,2.318,4.759/L524=10.995,1.958,1.301/L525=0.584,1.116,1.043; peak=L524 margin=6.235; split fraction/run=0.822/105; outer edges=4/714; body=7.0+/-2.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
50,221,23,259,262,262,cv_inspected,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.156,0.647,0.844/L260=1.275,0.805,1.205/L261=10.675,3.248,5.151/L262=0.881,0.903,1.319; peak=L261 margin=9.356; split fraction/run=0.174/8; outer edges=2/711; body=7.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262; row Y(mean/std) L22=1.370/0.483 L23=104.747/31.457 L24=104.213/32.002 L259=83.177/35.945 L260=81.792/35.536 L262=58.786/45.154",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.232,0.624,1.040/L523=1.048,0.969,4.943/L524=11.875,3.288,1.223/L525=0.726,1.217,1.365; peak=L524 margin=6.931; split fraction/run=0.780/97; outer edges=6/714; body=7.0+/-2.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
51,222,23,260,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.244,0.644,1.048/L260=1.123,0.698,0.995/L261=11.523,3.348,4.904/L262=0.972,0.894,1.319; peak=L261 margin=10.204; split fraction/run=0.174/15; outer edges=5/712; body=7.0+/-2.0/714.0+/-2.0; switch onset=L261; last complete picture=L260; band bottom=L262",260,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.300,0.561,0.814/L523=1.294,1.174,4.691/L524=11.652,3.521,1.191/L525=0.871,1.368,1.204; peak=L524 margin=6.962; split fraction/run=0.846/100; outer edges=6/682; body=7.0+/-2.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
52,223,23,260,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.167,0.702,0.878/L260=1.956,0.948,1.466/L261=10.747,3.806,4.769/L262=1.439,1.146,1.301; peak=L261 margin=8.791; split fraction/run=0.224/17; outer edges=11/714; body=7.0+/-2.0/714.0+/-2.0; switch onset=L261; last complete picture=L260; band bottom=L262",260,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.239,0.635,1.011/L523=1.300,1.165,4.655/L524=11.595,3.574,1.313/L525=0.761,1.075,1.412; peak=L524 margin=6.940; split fraction/run=0.846/101; outer edges=6/714; body=8.0+/-2.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
53,224,23,260,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.378,0.581,0.893/L260=1.361,0.585,0.837/L261=11.369,3.693,4.811/L262=0.659,0.977,1.112; peak=L261 margin=9.991; split fraction/run=0.145/10; outer edges=8/713; body=7.0+/-2.0/714.0+/-2.0; switch onset=L261; last complete picture=L260; band bottom=L262",260,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.301,0.628,0.874/L523=1.164,0.961,4.963/L524=12.042,3.306,1.409/L525=0.829,1.471,1.373; peak=L524 margin=7.079; split fraction/run=0.771/98; outer edges=5/714; body=8.0+/-2.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
