ordinal,counter,f1_picture_top_line,f1_bottom_line,f1_hs_partial_line,f1_last_recorded_line,f1_method,f1_note,f1_direct_bottom_candidate,f2_picture_top_line,f2_bottom_line,f2_hs_partial_line,f2_last_recorded_line,f2_method,f2_note,f2_direct_bottom_candidate,applied_d1,applied_d2
66,1976,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.564/0.577/0.115; direct edge candidate=L260; body edge positions=10/712,260,288,521,522,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.500/0.090/0.031; direct edge candidate=L521; body edge positions=10/712,521,3,2
67,1977,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.538/0.564/0.115; direct edge candidate=L260; body edge positions=10/712,260,288,521,522,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.551/0.103/0.016; direct edge candidate=L521; body edge positions=10/712,521,3,2
68,1978,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.564/0.538/0.103; direct edge candidate=L260; body edge positions=10/712,260,288,521,522,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.494/0.091/0.015; direct edge candidate=L521; body edge positions=10/712,521,3,2
69,1979,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.564/0.551/0.115; direct edge candidate=L260; body edge positions=10/712,260,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.590/0.321/0.031; direct edge candidate=L522; body edge positions=10/712; magnified raw rows resolve L522; row Y(mean/std) L287=63.263/60.046 L288=132.213/55.384 L289=123.827/57.874 L521=71.850/11.825 L522=70.194/10.948 L523=12.812/1.021 L525=11.816/0.820,522,3,2
70,1980,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.549/0.523/0.118; direct edge candidate=L260; body edge positions=10/712,260,288,521,522,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.532/0.273/0.016; direct edge candidate=L521; body edge positions=10/712; magnified raw rows resolve L521; row Y(mean/std) L287=27.067/41.683 L288=135.319/52.293 L289=125.792/56.326 L520=73.003/12.924 L521=72.378/12.236 L522=71.370/10.879 L525=11.442/0.709,521,3,2
71,1981,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.558/0.104/0.033; direct edge candidate=L259; body edge positions=10/712,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.526/0.603/0.032; direct edge candidate=L522; body edge positions=10/712,522,2,2
72,1982,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.532/0.091/0.016; direct edge candidate=L259; body edge positions=10/712,259,288,521,522,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.601/0.105/0.031; direct edge candidate=L521; body edge positions=10/712,521,2,2
73,1983,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.558/0.545/0.130; direct edge candidate=L260; body edge positions=10/712,260,288,521,522,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.506/0.104/0.016; direct edge candidate=L521; body edge positions=10/712,521,3,2
74,1984,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.658/0.592/0.105; direct edge candidate=L260; body edge positions=10/712,260,288,521,522,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.481/0.078/0.031; direct edge candidate=L521; body edge positions=10/712,521,3,2
75,1985,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.711/0.592/0.105; direct edge candidate=L260; body edge positions=10/712,260,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.701/0.558/0.031; direct edge candidate=L522; body edge positions=10/712,522,3,2
76,1986,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.597/0.117/0.046; direct edge candidate=L259; body edge positions=10/712,259,288,521,522,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.579/0.092/0.016; direct edge candidate=L521; body edge positions=10/712,521,2,2
77,1987,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.662/0.597/0.104; direct edge candidate=L260; body edge positions=10/713,260,288,521,522,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.662/0.117/0.031; direct edge candidate=L521; body edge positions=10/712,521,3,2
78,1988,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.667/0.601/0.118; direct edge candidate=L260; body edge positions=10/712,260,288,521,522,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.723/0.077/0.016; direct edge candidate=L521; body edge positions=10/712,521,3,2
79,1989,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.701/0.623/0.117; direct edge candidate=L260; body edge positions=10/713,260,288,521,522,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.649/0.117/0.016; direct edge candidate=L521; body edge positions=10/712,521,3,2
80,1990,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.701/0.558/0.117; direct edge candidate=L260; body edge positions=10/712,260,288,521,522,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.627/0.092/0.031; direct edge candidate=L521; body edge positions=10/712,521,3,2
81,1991,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.684/0.568/0.103; direct edge candidate=L260; body edge positions=10/712,260,288,521,522,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.636/0.273/0.016; direct edge candidate=L521; body edge positions=10/712; magnified raw rows resolve L521; row Y(mean/std) L287=26.087/42.170 L288=136.336/51.079 L289=130.909/53.934 L520=74.291/15.934 L521=73.581/16.665 L522=72.020/15.006 L525=10.905/0.753,521,3,2
82,1992,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.701/0.649/0.130; direct edge candidate=L260; body edge positions=10/713,260,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.718/0.410/0.016; direct edge candidate=L522; body edge positions=10/712; magnified raw rows resolve L522; row Y(mean/std) L287=21.530/36.841 L288=136.850/50.686 L289=130.177/53.389 L521=73.650/16.073 L522=72.350/15.381 L523=11.702/0.922 L525=11.111/0.743,522,3,2
83,1993,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.745/0.745/0.033; direct edge candidate=L260; body edge positions=10/712,260,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.711/0.526/0.032; direct edge candidate=L522; body edge positions=10/712,522,3,2
84,1994,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.711/0.750/0.105; direct edge candidate=L260; body edge positions=10/713,260,288,521,522,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.636/0.091/0.015; direct edge candidate=L521; body edge positions=10/712,521,3,2
85,1995,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.658/0.697/0.118; direct edge candidate=L260; body edge positions=10/712,260,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.636/0.610/0.000; direct edge candidate=L522; body edge positions=10/712,522,3,2
86,1996,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.715/0.702/0.106; direct edge candidate=L260; body edge positions=10/713,260,288,521,522,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.571/0.104/0.016; direct edge candidate=L521; body edge positions=10/712,521,3,2
87,1997,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.675/0.701/0.102; direct edge candidate=L260; body edge positions=10/712,260,288,521,522,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.706/0.047/0.016; direct edge candidate=L521; body edge positions=10/712,521,3,2
88,1998,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.723/0.658/0.103; direct edge candidate=L260; body edge positions=10/712,260,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.592/0.711/0.032; direct edge candidate=L522; body edge positions=10/712,522,3,2
89,1999,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.671/0.118/0.030; direct edge candidate=L259; body edge positions=10/712,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.601/0.536/0.016; direct edge candidate=L522; body edge positions=10/712,522,2,2
90,2000,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.720/0.680/0.093; direct edge candidate=L260; body edge positions=10/713,260,288,521,522,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.618/0.092/0.033; direct edge candidate=L521; body edge positions=10/713,521,3,2
91,2001,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.675/0.662/0.093; direct edge candidate=L260; body edge positions=10/712,260,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.618/0.618/0.032; direct edge candidate=L522; body edge positions=11/712,522,3,2
92,2002,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.653/0.107/0.018; direct edge candidate=L259; body edge positions=10/713,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.592/0.526/0.015; direct edge candidate=L522; body edge positions=10/712,522,2,2
93,2003,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.667/0.105/0.033; direct edge candidate=L259; body edge positions=10/712,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.600/0.587/0.016; direct edge candidate=L522; body edge positions=10/712,522,2,2
94,2004,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.684/0.105/0.033; direct edge candidate=L259; body edge positions=10/712,259,288,521,522,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.627/0.107/0.016; direct edge candidate=L521; body edge positions=11/713,521,2,2
95,2005,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.671/0.658/0.094; direct edge candidate=L260; body edge positions=10/713,260,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.623/0.450/0.030; direct edge candidate=L522; body edge positions=10/713,522,3,2
96,2006,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.667/0.707/0.107; direct edge candidate=L260; body edge positions=10/712,260,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.653/0.533/0.016; direct edge candidate=L522; body edge positions=10/712,522,3,2
97,2007,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.711/0.752/0.121; direct edge candidate=L260; body edge positions=10/712,260,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.667/0.735/0.031; direct edge candidate=L522; body edge positions=10/713,522,3,2
98,2008,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.698/0.121/0.032; direct edge candidate=L259; body edge positions=10/712,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.707/0.667/0.046; direct edge candidate=L522; body edge positions=10/712,522,2,2
