capture,ordinal,counter,field,previous_picture_top_line,picture_top_line,previous_switch_onset_line,switch_onset_line,previous_switch_line,switch_line,dp,ds,previous_reference_changed,previous_change_kind,raw_previous_rows,raw_rows
w_300s,170,13670,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=130.995/32.472 L521=98.267/46.661 L522=90.072/50.677 L525=10.887/0.855,L286=132.850/30.595 L521=99.302/46.929 L522=88.494/51.163 L525=10.852/0.845
w_300s,171,13671,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=135.523/32.940 L260=102.677/46.111 L261=42.148/54.930 L262=10.645/0.917,L24=131.739/31.939 L260=98.883/45.005 L261=41.089/54.455 L262=10.573/0.877
w_300s,171,13671,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=132.850/30.595 L521=99.302/46.929 L522=88.494/51.163 L525=10.852/0.845,L286=129.531/32.088 L521=97.619/46.097 L522=90.866/50.424 L525=10.647/0.873
w_300s,172,13672,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=131.739/31.939 L260=98.883/45.005 L261=41.089/54.455 L262=10.573/0.877,L24=132.673/31.897 L260=102.233/45.492 L261=41.722/54.836 L262=10.783/0.948
w_300s,172,13672,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=129.531/32.088 L521=97.619/46.097 L522=90.866/50.424 L525=10.647/0.873,L286=129.241/31.670 L521=97.498/46.687 L522=90.741/50.603 L525=10.558/0.844
w_300s,173,13673,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=132.673/31.897 L260=102.233/45.492 L261=41.722/54.836 L262=10.783/0.948,L24=133.802/32.657 L260=98.058/45.192 L261=41.005/54.235 L262=10.619/0.916
w_300s,173,13673,2,286,286,522,523,522,523,0,1,no,no_previous_change,L286=129.241/31.670 L521=97.498/46.687 L522=90.741/50.603 L525=10.558/0.844,L286=128.520/32.314 L522=92.162/51.540 L523=10.886/0.938 L525=10.620/0.886
w_300s,174,13674,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=133.802/32.657 L260=98.058/45.192 L261=41.005/54.235 L262=10.619/0.916,L24=133.545/32.965 L260=100.952/45.757 L261=37.694/50.666 L262=10.809/0.956
w_300s,174,13674,2,286,286,523,522,523,522,0,-1,no,no_previous_change,L286=128.520/32.314 L522=92.162/51.540 L523=10.886/0.938 L525=10.620/0.886,L286=130.436/31.218 L521=99.778/45.722 L522=89.111/51.606 L525=10.669/0.844
w_300s,175,13675,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=133.545/32.965 L260=100.952/45.757 L261=37.694/50.666 L262=10.809/0.956,L24=132.722/32.220 L260=97.469/45.199 L261=36.405/49.917 L262=10.698/0.958
w_300s,175,13675,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=130.436/31.218 L521=99.778/45.722 L522=89.111/51.606 L525=10.669/0.844,L286=131.392/32.836 L521=100.883/45.677 L522=92.155/52.974 L525=10.795/0.903
w_300s,176,13676,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=132.722/32.220 L260=97.469/45.199 L261=36.405/49.917 L262=10.698/0.958,L24=135.222/32.705 L260=100.128/45.858 L261=36.389/49.307 L262=10.602/0.873
w_300s,176,13676,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=131.392/32.836 L521=100.883/45.677 L522=92.155/52.974 L525=10.795/0.903,L286=129.628/32.442 L521=99.975/45.632 L522=89.228/50.649 L525=10.298/0.894
w_300s,177,13677,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=135.222/32.705 L260=100.128/45.858 L261=36.389/49.307 L262=10.602/0.873,L24=133.084/32.548 L260=97.342/45.465 L261=39.806/53.107 L262=10.650/0.918
w_300s,177,13677,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=129.628/32.442 L521=99.975/45.632 L522=89.228/50.649 L525=10.298/0.894,L286=128.620/33.024 L521=98.652/45.753 L522=91.552/50.297 L525=10.520/0.860
w_300s,178,13678,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=133.084/32.548 L260=97.342/45.465 L261=39.806/53.107 L262=10.650/0.918,L24=132.634/32.759 L260=98.963/46.931 L261=40.933/53.720 L262=10.673/0.877
w_300s,178,13678,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=128.620/33.024 L521=98.652/45.753 L522=91.552/50.297 L525=10.520/0.860,L286=129.736/33.252 L521=99.755/45.837 L522=90.123/47.878 L525=10.369/0.847
w_300s,179,13679,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=132.634/32.759 L260=98.963/46.931 L261=40.933/53.720 L262=10.673/0.877,L24=131.714/32.396 L260=98.161/45.498 L261=41.444/54.153 L262=10.833/0.904
w_300s,179,13679,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=129.736/33.252 L521=99.755/45.837 L522=90.123/47.878 L525=10.369/0.847,L286=127.138/31.901 L521=98.458/45.911 L522=90.259/49.287 L525=10.327/0.843
w_300s,180,13680,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=131.714/32.396 L260=98.161/45.498 L261=41.444/54.153 L262=10.833/0.904,L24=131.900/32.679 L260=101.223/45.929 L261=40.292/53.424 L262=10.542/0.924
w_300s,180,13680,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=127.138/31.901 L521=98.458/45.911 L522=90.259/49.287 L525=10.327/0.843,L286=130.444/33.347 L521=100.033/45.942 L522=87.548/49.514 L525=10.253/0.776
w_300s,181,13681,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=131.900/32.679 L260=101.223/45.929 L261=40.292/53.424 L262=10.542/0.924,L24=132.227/32.585 L260=96.144/44.943 L261=37.417/50.740 L262=10.466/0.963
w_300s,181,13681,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=130.444/33.347 L521=100.033/45.942 L522=87.548/49.514 L525=10.253/0.776,L286=129.111/32.903 L521=97.078/45.548 L522=89.281/50.158 L525=10.577/0.828
w_300s,182,13682,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=132.227/32.585 L260=96.144/44.943 L261=37.417/50.740 L262=10.466/0.963,L24=131.522/32.263 L260=100.869/46.561 L261=41.031/54.083 L262=10.912/0.865
w_300s,182,13682,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=129.111/32.903 L521=97.078/45.548 L522=89.281/50.158 L525=10.577/0.828,L286=130.506/32.568 L521=101.628/45.894 L522=87.312/50.382 L525=10.172/0.792
w_300s,183,13683,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=131.522/32.263 L260=100.869/46.561 L261=41.031/54.083 L262=10.912/0.865,L24=132.572/31.870 L260=98.588/45.652 L261=42.881/55.178 L262=10.897/0.911
w_300s,183,13683,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=130.506/32.568 L521=101.628/45.894 L522=87.312/50.382 L525=10.172/0.792,L286=127.414/32.705 L521=95.258/44.850 L522=88.005/50.107 L525=11.239/0.801
w_300s,184,13684,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=132.572/31.870 L260=98.588/45.652 L261=42.881/55.178 L262=10.897/0.911,L24=130.761/31.463 L260=99.350/45.872 L261=45.709/57.120 L262=11.102/0.999
w_300s,184,13684,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=127.414/32.705 L521=95.258/44.850 L522=88.005/50.107 L525=11.239/0.801,L286=132.009/31.486 L521=100.955/46.186 L522=90.717/50.164 L525=10.856/0.807
w_300s,185,13685,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=130.761/31.463 L260=99.350/45.872 L261=45.709/57.120 L262=11.102/0.999,L24=134.214/32.282 L260=98.445/45.590 L261=42.775/54.824 L262=11.011/0.988
w_300s,185,13685,2,286,286,522,523,522,523,0,1,no,no_previous_change,L286=132.009/31.486 L521=100.955/46.186 L522=90.717/50.164 L525=10.856/0.807,L286=128.988/32.626 L522=86.800/50.433 L523=10.720/0.993 L525=10.548/0.857
w_300s,186,13686,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=134.214/32.282 L260=98.445/45.590 L261=42.775/54.824 L262=11.011/0.988,L24=131.556/31.941 L260=99.781/46.200 L261=41.019/53.217 L262=10.812/0.993
w_300s,186,13686,2,286,286,523,522,523,522,0,-1,no,no_previous_change,L286=128.988/32.626 L522=86.800/50.433 L523=10.720/0.993 L525=10.548/0.857,L286=128.775/32.529 L521=101.191/45.854 L522=90.152/50.534 L525=10.792/0.923
w_300s,187,13687,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=131.556/31.941 L260=99.781/46.200 L261=41.019/53.217 L262=10.812/0.993,L24=132.450/32.266 L260=99.391/45.460 L261=41.044/53.518 L262=11.077/0.956
w_300s,187,13687,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=128.775/32.529 L521=101.191/45.854 L522=90.152/50.534 L525=10.792/0.923,L286=128.947/32.188 L521=97.073/45.468 L522=91.089/49.611 L525=10.580/0.880
w_300s,188,13688,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=132.450/32.266 L260=99.391/45.460 L261=41.044/53.518 L262=11.077/0.956,L24=130.441/31.769 L260=101.625/45.681 L261=42.698/55.021 L262=10.773/0.946
w_300s,188,13688,2,286,286,522,523,522,523,0,1,no,no_previous_change,L286=128.947/32.188 L521=97.073/45.468 L522=91.089/49.611 L525=10.580/0.880,L286=130.406/31.671 L522=89.373/49.977 L523=10.670/0.955 L525=10.520/0.860
w_300s,189,13689,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=130.441/31.769 L260=101.625/45.681 L261=42.698/55.021 L262=10.773/0.946,L24=132.842/32.606 L260=97.783/45.720 L261=35.886/48.205 L262=10.855/0.973
w_300s,189,13689,2,286,286,523,522,523,522,0,-1,no,no_previous_change,L286=130.406/31.671 L522=89.373/49.977 L523=10.670/0.955 L525=10.520/0.860,L286=129.027/31.486 L521=97.398/45.195 L522=88.444/51.705 L525=10.667/0.914
w_300s,190,13690,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=132.842/32.606 L260=97.783/45.720 L261=35.886/48.205 L262=10.855/0.973,L24=132.012/32.717 L260=98.877/46.162 L261=37.103/49.850 L262=11.173/0.930
w_300s,190,13690,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=129.027/31.486 L521=97.398/45.195 L522=88.444/51.705 L525=10.667/0.914,L286=130.759/31.609 L521=100.755/46.107 L522=89.005/52.072 L525=10.714/0.886
w_300s,191,13691,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=132.012/32.717 L260=98.877/46.162 L261=37.103/49.850 L262=11.173/0.930,L24=133.734/32.786 L260=97.330/45.837 L261=36.423/48.797 L262=10.909/0.839
w_300s,191,13691,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=130.759/31.609 L521=100.755/46.107 L522=89.005/52.072 L525=10.714/0.886,L286=130.670/31.835 L521=95.631/46.186 L522=89.308/50.993 L525=10.844/0.854
w_300s,192,13692,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=133.734/32.786 L260=97.330/45.837 L261=36.423/48.797 L262=10.909/0.839,L24=131.230/31.790 L260=99.452/45.368 L261=39.594/52.415 L262=10.852/0.852
w_300s,192,13692,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=130.670/31.835 L521=95.631/46.186 L522=89.308/50.993 L525=10.844/0.854,L286=129.438/31.826 L521=97.105/45.787 L522=89.556/49.914 L525=10.752/0.836
w_300s,193,13693,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=131.230/31.790 L260=99.452/45.368 L261=39.594/52.415 L262=10.852/0.852,L24=130.917/32.586 L260=99.094/45.179 L261=40.420/52.782 L262=10.856/0.931
w_300s,193,13693,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=129.438/31.826 L521=97.105/45.787 L522=89.556/49.914 L525=10.752/0.836,L286=131.244/31.763 L521=96.198/46.250 L522=89.777/50.518 L525=10.781/0.966
w_300s,194,13694,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=130.917/32.586 L260=99.094/45.179 L261=40.420/52.782 L262=10.856/0.931,L24=131.791/33.123 L260=99.927/44.994 L261=40.575/52.637 L262=10.966/0.940
w_300s,194,13694,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=131.244/31.763 L521=96.198/46.250 L522=89.777/50.518 L525=10.781/0.966,L286=130.211/30.820 L521=101.156/44.790 L522=93.648/48.862 L525=10.661/0.885
w_300s,195,13695,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=131.791/33.123 L260=99.927/44.994 L261=40.575/52.637 L262=10.966/0.940,L24=134.302/32.461 L260=98.214/45.288 L261=43.053/54.137 L262=10.833/0.946
w_300s,195,13695,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=130.211/30.820 L521=101.156/44.790 L522=93.648/48.862 L525=10.661/0.885,L286=129.312/32.156 L521=97.822/44.588 L522=91.970/49.127 L525=10.650/0.884
w_300s,196,13696,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=134.302/32.461 L260=98.214/45.288 L261=43.053/54.137 L262=10.833/0.946,L24=130.137/32.618 L260=99.206/45.853 L261=45.931/56.787 L262=10.802/0.971
w_300s,196,13696,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=129.312/32.156 L521=97.822/44.588 L522=91.970/49.127 L525=10.650/0.884,L286=131.014/32.618 L521=100.767/45.470 L522=94.900/49.116 L525=10.867/0.873
w_300s,197,13697,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=130.137/32.618 L260=99.206/45.853 L261=45.931/56.787 L262=10.802/0.971,L24=133.644/32.063 L260=99.806/46.197 L261=43.273/54.668 L262=10.645/0.954
w_300s,197,13697,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=131.014/32.618 L521=100.767/45.470 L522=94.900/49.116 L525=10.867/0.873,L286=132.359/31.894 L521=98.511/45.073 L522=89.444/50.035 L525=10.675/0.941
w_300s,198,13698,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=133.644/32.063 L260=99.806/46.197 L261=43.273/54.668 L262=10.645/0.954,L24=133.761/33.003 L260=100.783/45.984 L261=40.195/53.110 L262=11.028/0.880
w_300s,198,13698,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=132.359/31.894 L521=98.511/45.073 L522=89.444/50.035 L525=10.675/0.941,L286=129.459/31.967 L521=100.645/45.871 L522=90.720/50.444 L525=10.614/0.882
w_300s,199,13699,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=133.761/33.003 L260=100.783/45.984 L261=40.195/53.110 L262=11.028/0.880,L24=133.614/33.547 L260=98.934/46.104 L261=37.427/50.075 L262=10.881/0.954
w_300s,199,13699,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=129.459/31.967 L521=100.645/45.871 L522=90.720/50.444 L525=10.614/0.882,L286=130.975/31.333 L521=98.434/45.293 L522=90.367/52.077 L525=10.684/0.814
w_300s,200,13700,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=133.614/33.547 L260=98.934/46.104 L261=37.427/50.075 L262=10.881/0.954,L24=133.392/33.076 L260=99.156/45.584 L261=35.927/48.705 L262=11.014/0.900
w_300s,200,13700,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=130.975/31.333 L521=98.434/45.293 L522=90.367/52.077 L525=10.684/0.814,L286=130.117/31.608 L521=99.242/45.387 L522=90.580/51.522 L525=11.056/0.800
w_300s,201,13701,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=133.392/33.076 L260=99.156/45.584 L261=35.927/48.705 L262=11.014/0.900,L24=133.522/33.225 L260=100.639/45.424 L261=36.019/48.544 L262=10.809/0.888
w_300s,201,13701,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=130.117/31.608 L521=99.242/45.387 L522=90.580/51.522 L525=11.056/0.800,L286=130.934/32.190 L521=98.725/46.023 L522=89.398/50.645 L525=10.664/0.858
w_300s,202,13702,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=133.522/33.225 L260=100.639/45.424 L261=36.019/48.544 L262=10.809/0.888,L24=133.278/32.512 L260=98.383/44.512 L261=39.242/51.137 L262=11.195/0.877
w_300s,202,13702,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=130.934/32.190 L521=98.725/46.023 L522=89.398/50.645 L525=10.664/0.858,L286=129.691/32.662 L521=100.694/46.494 L522=92.258/51.207 L525=10.845/0.846
w_300s,203,13703,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=133.278/32.512 L260=98.383/44.512 L261=39.242/51.137 L262=11.195/0.877,L24=132.067/33.519 L260=101.855/46.400 L261=37.641/50.005 L262=11.084/0.845
w_300s,203,13703,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=129.691/32.662 L521=100.694/46.494 L522=92.258/51.207 L525=10.845/0.846,L286=131.544/32.569 L521=99.023/46.343 L522=88.562/51.508 L525=10.848/0.795
w_300s,204,13704,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=132.067/33.519 L260=101.855/46.400 L261=37.641/50.005 L262=11.084/0.845,L24=133.025/32.219 L260=99.689/44.888 L261=37.222/50.256 L262=11.006/0.927
w_300s,204,13704,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=131.544/32.569 L521=99.023/46.343 L522=88.562/51.508 L525=10.848/0.795,L286=130.356/32.560 L521=98.902/45.022 L522=89.963/51.138 L525=10.759/0.780
w_300s,205,13705,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=133.025/32.219 L260=99.689/44.888 L261=37.222/50.256 L262=11.006/0.927,L24=131.066/31.836 L260=102.928/45.946 L261=40.575/53.306 L262=11.502/0.913
w_300s,205,13705,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=130.356/32.560 L521=98.902/45.022 L522=89.963/51.138 L525=10.759/0.780,L286=130.630/32.468 L521=98.291/46.455 L522=92.237/50.355 L525=10.634/0.791
w_300s,206,13706,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=131.066/31.836 L260=102.928/45.946 L261=40.575/53.306 L262=11.502/0.913,L24=132.188/32.432 L260=98.431/44.984 L261=41.403/53.872 L262=11.250/0.785
w_300s,206,13706,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=130.630/32.468 L521=98.291/46.455 L522=92.237/50.355 L525=10.634/0.791,L286=129.897/32.345 L521=97.659/46.239 L522=91.102/51.672 L525=10.641/0.796
w_300s,207,13707,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=132.188/32.432 L260=98.431/44.984 L261=41.403/53.872 L262=11.250/0.785,L24=132.658/32.634 L260=100.970/46.731 L261=37.322/50.023 L262=10.572/0.926
w_300s,207,13707,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=129.897/32.345 L521=97.659/46.239 L522=91.102/51.672 L525=10.641/0.796,L286=130.852/32.200 L521=97.323/46.191 L522=88.706/51.353 L525=10.866/0.845
w_300s,208,13708,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=132.658/32.634 L260=100.970/46.731 L261=37.322/50.023 L262=10.572/0.926,L24=131.977/32.716 L260=99.222/45.851 L261=38.411/50.533 L262=11.127/0.769
w_300s,208,13708,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=130.852/32.200 L521=97.323/46.191 L522=88.706/51.353 L525=10.866/0.845,L286=127.237/32.187 L521=98.442/46.091 L522=92.072/49.621 L525=10.938/0.823
w_300s,209,13709,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=131.977/32.716 L260=99.222/45.851 L261=38.411/50.533 L262=11.127/0.769,L24=132.892/32.019 L260=99.153/46.373 L261=42.769/54.089 L262=11.469/0.715
w_300s,209,13709,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=127.237/32.187 L521=98.442/46.091 L522=92.072/49.621 L525=10.938/0.823,L286=129.625/32.004 L521=99.162/46.229 L522=92.986/50.397 L525=10.889/0.759
w_300s,210,13710,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=132.892/32.019 L260=99.153/46.373 L261=42.769/54.089 L262=11.469/0.715,L24=134.647/32.558 L260=100.480/46.973 L261=39.498/52.214 L262=11.184/0.781
w_300s,210,13710,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=129.625/32.004 L521=99.162/46.229 L522=92.986/50.397 L525=10.889/0.759,L286=131.887/32.690 L521=98.739/45.891 L522=90.588/50.741 L525=10.556/0.731
w_300s,211,13711,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=134.647/32.558 L260=100.480/46.973 L261=39.498/52.214 L262=11.184/0.781,L24=133.897/33.221 L260=101.067/46.024 L261=40.513/52.961 L262=10.941/0.823
w_300s,211,13711,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=131.887/32.690 L521=98.739/45.891 L522=90.588/50.741 L525=10.556/0.731,L286=129.995/32.928 L521=100.355/46.534 L522=91.127/49.739 L525=10.933/0.789
w_300s,212,13712,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=133.897/33.221 L260=101.067/46.024 L261=40.513/52.961 L262=10.941/0.823,L24=133.019/31.921 L260=101.381/46.173 L261=44.566/56.315 L262=11.206/0.757
w_300s,212,13712,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=129.995/32.928 L521=100.355/46.534 L522=91.127/49.739 L525=10.933/0.789,L286=129.439/31.900 L521=100.906/45.113 L522=92.173/47.378 L525=10.661/0.747
w_300s,213,13713,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=133.019/31.921 L260=101.381/46.173 L261=44.566/56.315 L262=11.206/0.757,L24=132.033/33.394 L260=98.781/46.428 L261=46.578/57.058 L262=11.319/0.704
w_300s,213,13713,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=129.439/31.900 L521=100.906/45.113 L522=92.173/47.378 L525=10.661/0.747,L286=129.002/32.888 L521=98.641/45.492 L522=89.188/47.732 L525=10.578/0.775
w_300s,214,13714,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=132.033/33.394 L260=98.781/46.428 L261=46.578/57.058 L262=11.319/0.704,L24=133.019/32.217 L260=98.702/46.128 L261=41.894/53.685 L262=11.214/0.720
w_300s,214,13714,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=129.002/32.888 L521=98.641/45.492 L522=89.188/47.732 L525=10.578/0.775,L286=129.394/32.211 L521=99.662/45.955 L522=89.361/49.083 L525=10.491/0.808
w_300s,215,13715,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=133.019/32.217 L260=98.702/46.128 L261=41.894/53.685 L262=11.214/0.720,L24=130.092/32.004 L260=100.720/46.078 L261=46.397/57.216 L262=11.206/0.701
w_300s,215,13715,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=129.394/32.211 L521=99.662/45.955 L522=89.361/49.083 L525=10.491/0.808,L286=128.758/32.105 L521=99.769/45.718 L522=92.372/47.093 L525=10.363/0.842
w_300s,216,13716,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=130.092/32.004 L260=100.720/46.078 L261=46.397/57.216 L262=11.206/0.701,L24=131.878/33.292 L260=99.388/46.164 L261=44.389/56.290 L262=11.000/0.791
w_300s,216,13716,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=128.758/32.105 L521=99.769/45.718 L522=92.372/47.093 L525=10.363/0.842,L286=130.278/32.214 L521=99.191/45.371 L522=93.175/49.358 L525=10.334/0.845
w_300s,217,13717,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=131.878/33.292 L260=99.388/46.164 L261=44.389/56.290 L262=11.000/0.791,L24=132.261/32.482 L260=99.627/45.775 L261=44.019/55.850 L262=11.086/0.725
w_300s,217,13717,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=130.278/32.214 L521=99.191/45.371 L522=93.175/49.358 L525=10.334/0.845,L286=131.561/31.539 L521=99.008/46.667 L522=92.213/49.338 L525=10.470/0.794
